Elapsed time(s),ECG(mV),peak,foot GSR(mV),HR(bpm),marker(mV),RESP(mV)
733.806,-0.11,,0.975,66.993,16.92,11.998
733.871,-0.106,,0.975,66.993,16.92,11.926
733.935,-0.099,,0.975,66.993,16.92,11.834
734,-0.09,,0.975,66.993,16.92,11.834
734.065,-0.061,,0.975,66.993,16.92,11.796
734.129,0.049,,0.975,66.993,16.92,11.76
734.194,0.251,,0.975,66.993,16.92,11.728
734.258,-0.029,,0.975,66.993,16.92,11.698
734.323,0.062,,0.975,66.993,16.92,11.672
734.387,0.288,,0.975,66.993,16.92,11.646
734.452,0.533,,0.975,66.993,16.92,11.622
734.516,0.069,,0.975,66.993,16.92,11.6
734.581,-0.058,,0.975,64.994,16.92,11.592
734.645,-0.059,,0.975,64.994,16.92,11.556
734.71,-0.08,,0.975,64.994,16.92,11.514
734.774,-0.087,,0.975,64.994,16.92,11.488
734.839,-0.085,,0.975,64.994,16.92,11.472
734.903,-0.084,,0.975,64.994,16.92,11.464
734.968,-0.081,,0.975,64.994,16.91,11.456
735.032,-0.081,,0.975,64.994,16.92,11.458
735.097,-0.064,,0.975,64.994,16.92,11.46
735.161,0.062,,0.975,64.994,16.92,11.464
735.226,0.231,,0.975,64.994,16.92,11.464
735.29,-0.039,,0.975,64.994,16.92,11.472
735.355,0.038,,0.975,64.994,16.92,11.474
735.419,0.239,,0.975,64.994,16.92,11.474
735.484,0.487,,0.975,64.994,16.92,11.476
735.548,0.041,,0.975,64.994,16.92,11.482
735.613,-0.115,,0.975,57.994,16.92,11.508
735.677,-0.134,,0.975,57.994,16.92,11.52
735.742,-0.165,,0.975,57.994,16.92,11.546
735.806,-0.178,,0.975,57.994,16.92,11.6
735.871,-0.186,,0.975,57.994,16.92,11.666
735.935,-0.19,,0.975,57.994,16.92,11.732
736,-0.192,,0.975,57.994,16.92,11.804
736.065,-0.2,,0.975,57.994,16.91,11.878
736.129,-0.178,,0.975,57.994,16.91,11.96
736.194,0.44,,0.975,57.994,16.91,12.032
736.258,-0.394,,0.975,57.994,16.91,12.1
736.323,-0.128,,0.975,57.994,16.91,12.168
736.387,-0.01,,0.975,58.994,16.91,12.232
736.452,0.293,,0.975,58.994,16.92,12.292
736.516,0.324,,0.975,58.994,16.91,12.348
736.581,-0.128,,0.975,58.994,16.91,12.404
736.645,-0.175,,0.975,58.994,16.91,12.436
736.71,-0.196,,0.975,58.994,16.91,12.452
736.774,-0.201,,0.975,58.994,16.91,12.474
736.839,-0.192,,0.975,58.994,16.91,12.496
736.903,-0.179,,0.975,58.994,16.91,12.51
736.968,-0.166,,0.975,58.994,16.91,12.49
737.032,-0.131,,0.975,58.994,16.91,12.438
737.097,0.221,,0.975,58.994,16.91,12.376
737.161,-0.03,,0.975,58.994,16.92,12.3
737.226,-0.055,,0.975,58.994,16.92,12.228
737.29,0.054,,0.975,58.994,16.91,12.158
737.355,0.312,,0.973,58.994,16.92,12.098
737.419,0.494,,0.975,58.994,16.91,12.03
737.484,0.02,,0.973,58.994,16.91,11.966
737.548,-0.056,,0.975,64.994,16.91,11.906
737.613,-0.062,,0.975,64.994,16.91,11.824
737.677,-0.078,,0.975,64.994,16.91,11.748
737.742,-0.076,,0.975,64.994,16.91,11.69
737.806,-0.072,,0.975,64.994,16.91,11.642
737.871,-0.067,,0.975,64.994,16.91,11.61
737.935,-0.063,,0.975,64.994,16.91,11.586
738,-0.066,,0.975,64.994,16.91,11.568
738.065,-0.037,,0.975,64.994,16.91,11.556
738.129,0.584,,0.975,64.994,16.91,11.542
738.194,-0.227,,0.975,64.994,16.91,11.53
738.258,0.025,,0.975,64.994,16.91,11.522
738.323,0.138,,0.975,64.994,16.91,11.516
738.387,0.438,,0.975,64.994,16.91,11.51
738.452,0.422,,0.975,64.994,16.91,11.506
738.516,-0.007,,0.975,64.994,16.91,11.502
738.581,-0.042,,0.975,58.994,16.91,11.502
738.645,-0.059,,0.975,58.994,16.91,11.472
738.71,-0.078,,0.975,58.994,16.91,11.444
738.774,-0.079,,0.975,58.994,16.91,11.43
738.839,-0.078,,0.975,58.994,16.91,11.422
738.903,-0.077,,0.975,58.994,16.91,11.418
738.968,-0.075,,0.975,58.994,16.91,11.422
739.032,-0.072,,0.975,58.994,16.91,11.432
739.097,-0.078,,0.975,58.994,16.91,11.44
739.161,-0.083,,0.975,58.994,16.91,11.45
739.226,0.421,,0.975,58.994,16.91,11.456
739.29,-0.159,,0.975,58.994,16.91,11.466
739.355,-0.021,,0.975,58.994,16.91,11.48
739.419,0.116,,0.975,54.995,16.91,11.51
739.484,0.442,,0.975,54.995,16.91,11.558
739.548,0.224,,0.975,54.995,16.91,11.616
739.613,-0.115,,0.975,54.995,16.91,11.69
739.677,-0.137,,0.975,54.995,16.91,11.746
739.742,-0.167,,0.975,54.995,16.91,11.79
739.806,-0.184,,0.975,54.995,16.91,11.846
739.871,-0.188,,0.975,54.995,16.91,11.91
739.935,-0.191,,0.975,54.995,16.91,11.968
740,-0.191,,0.975,54.995,16.91,12.028
740.065,-0.193,,0.975,54.995,16.91,12.09
740.129,-0.169,,0.975,54.995,16.91,12.156
740.194,0.106,,0.975,54.995,16.91,12.218
740.258,-0.033,,0.975,54.995,16.91,12.278
740.323,-0.135,,0.975,54.995,16.91,12.332
740.387,-0.028,,0.972,59.994,16.91,12.382
740.452,0.221,,0.972,59.994,16.91,12.428
740.516,0.463,,0.975,59.994,16.91,12.47
740.581,0.003,,0.975,59.994,16.91,12.504
740.645,-0.106,,0.975,59.994,16.91,12.508
740.71,-0.118,,0.975,59.994,16.91,12.446
740.774,-0.127,,0.975,59.994,16.9,12.358
740.839,-0.118,,0.973,59.994,16.91,12.262
740.903,-0.106,,0.975,59.994,16.91,12.17
740.968,-0.091,,0.975,59.994,16.91,12.092
741.032,-0.077,,0.975,59.994,16.91,12.02
741.097,0.586,,0.973,59.994,16.91,11.95
741.161,0.482,,0.972,59.994,16.91,11.892
741.226,-0.248,,0.973,59.994,16.91,11.842
741.29,0.021,,0.973,62.994,16.91,11.8
741.355,0.141,,0.973,62.994,16.9,11.752
741.419,0.444,,0.973,62.994,16.91,11.67
741.484,0.432,,0.975,62.994,16.91,11.668
741.548,-0.005,,0.975,62.994,16.91,11.636
741.613,-0.036,,0.975,62.994,16.91,11.606
741.677,-0.05,,0.975,62.994,16.91,11.552
741.742,-0.068,,0.973,62.994,16.91,11.51
741.806,-0.069,,0.975,62.994,16.91,11.482
741.871,-0.068,,0.972,62.994,16.91,11.466
741.935,-0.065,,0.973,62.994,16.91,11.458
742,-0.062,,0.972,62.994,16.91,11.454
742.065,-0.05,,0.975,62.994,16.91,11.462
742.129,-0.031,,0.975,62.994,16.91,11.464
742.194,0.363,,0.975,62.994,16.91,11.466
742.258,-0.028,,0.972,62.994,16.91,11.472
742.323,0.059,,0.975,62.994,16.91,11.474
742.387,0.245,,0.973,62.994,16.91,11.478
742.452,0.538,,0.973,62.994,16.91,11.478
742.516,0.149,,0.973,62.994,16.91,11.478
742.581,-0.049,,0.975,59.994,16.91,11.49
742.645,-0.063,,0.975,59.994,16.91,11.476
742.71,-0.097,,0.973,59.994,16.91,11.448
742.774,-0.115,,0.972,59.994,16.91,11.43
742.839,-0.122,,0.972,59.994,16.91,11.422
742.903,-0.13,,0.973,59.994,16.91,11.422
742.968,-0.136,,0.975,59.994,16.91,11.442
743.032,-0.137,,0.972,59.994,16.91,11.486
743.097,-0.153,,0.975,59.994,16.91,11.538
743.161,0.328,,0.975,59.994,16.91,11.594
743.226,-0.169,,0.975,59.994,16.91,11.656
743.29,-0.058,,0.975,59.994,16.91,11.722
743.355,0.114,,0.973,60.994,16.91,11.784
743.419,0.446,,0.973,60.994,16.91,11.85
743.484,0.102,,0.973,60.994,16.91,11.916
743.548,-0.168,,0.972,60.994,16.91,11.994
743.613,-0.181,,0.972,60.994,16.91,12.042
743.677,-0.204,,0.972,60.994,16.91,12.09
743.742,-0.217,,0.972,60.994,16.91,12.142
743.806,-0.221,,0.972,60.994,16.91,12.202
743.871,-0.197,,0.975,60.994,16.91,12.3
743.935,-0.203,,0.973,60.994,16.91,12.304
744,0.238,,0.972,60.994,16.91,12.358
744.065,-0.205,,0.972,60.994,16.91,12.412
744.129,-0.082,,0.972,60.994,16.91,12.464
744.194,0.13,,0.972,71.993,16.91,12.512
744.258,0.447,,0.975,71.993,16.91,12.56
744.323,0.013,,0.973,71.993,16.91,12.6
744.387,-0.145,,0.972,71.993,16.91,12.636
744.452,-0.151,,0.972,71.993,16.91,12.624
744.516,-0.162,,0.973,71.993,16.91,12.58
744.581,-0.154,,0.973,71.993,16.91,12.49
744.645,-0.121,,0.972,71.993,16.91,12.392
744.71,0.162,,0.972,71.993,16.91,12.304
744.774,0.029,,0.972,71.993,16.91,12.222
744.839,-0.059,,0.972,71.993,16.91,12.138
744.903,0.049,,0.972,78.992,16.91,12.058
744.968,0.317,,0.972,78.992,16.91,11.992
745.032,0.472,,0.972,78.992,16.91,11.93
745.097,-0.003,,0.972,78.992,16.91,11.872
745.161,-0.057,,0.972,78.992,16.91,11.826
745.226,-0.053,,0.972,78.992,16.91,11.756
745.29,-0.07,,0.972,78.992,16.91,11.688
745.355,-0.07,,0.972,78.992,16.91,11.632
745.419,-0.065,,0.972,78.992,16.91,11.588
745.484,-0.043,,0.972,78.992,16.91,11.556
745.548,0.442,,0.972,78.992,16.91,11.528
745.613,-0.128,,0.972,78.992,16.91,11.512
745.677,-0.005,,0.972,78.992,16.91,11.5
745.742,0.095,,0.972,78.992,16.91,11.494
745.806,0.369,,0.972,78.992,16.91,11.494
745.871,0.463,,0.972,78.992,16.91,11.488
745.935,-0.003,,0.972,78.992,16.91,11.486
746,-0.054,,0.972,71.993,16.91,11.488
746.065,-0.063,,0.972,71.993,16.91,11.462
746.129,-0.098,,0.972,71.993,16.91,11.432
746.194,-0.115,,0.972,71.993,16.91,11.412
746.258,-0.13,,0.972,71.993,16.91,11.398
746.323,-0.141,,0.972,71.993,16.91,11.4
746.387,-0.156,,0.972,71.993,16.91,11.428
746.452,-0.146,,0.972,71.993,16.9,11.488
746.516,0.454,,0.972,71.993,16.91,11.562
746.581,-0.364,,0.972,71.993,16.91,11.652
746.645,-0.111,,0.972,71.993,16.91,11.758
746.71,0.008,,0.972,61.994,16.91,11.87
746.774,0.332,,0.972,61.994,16.91,11.974
746.839,0.282,,0.972,61.994,16.91,12.07
746.903,-0.153,,0.972,61.994,16.91,12.164
746.968,-0.179,,0.972,61.994,16.91,12.238
747.032,-0.204,,0.972,61.994,16.9,12.29
747.097,-0.229,,0.972,61.994,16.9,12.348
747.161,-0.234,,0.972,61.994,16.91,12.408
747.226,-0.23,,0.972,61.994,16.91,12.472
747.29,-0.214,,0.972,61.994,16.91,12.532
747.355,0.382,,0.972,61.994,16.91,12.586
747.419,-0.373,,0.972,61.994,16.91,12.636
747.484,-0.122,,0.972,61.994,16.91,12.676
747.548,0.01,,0.972,69.993,16.91,12.706
747.613,0.326,,0.972,69.993,16.91,12.696
747.677,0.34,,0.972,69.993,16.91,12.638
747.742,-0.084,,0.972,69.993,16.91,12.552
747.806,-0.095,,0.972,69.993,16.91,12.448
747.871,-0.103,,0.972,69.993,16.91,12.32
747.935,-0.11,,0.972,69.993,16.91,12.204
748,-0.103,,0.972,69.993,16.91,12.106
748.065,-0.091,,0.972,69.993,16.91,12.026
748.129,-0.077,,0.972,69.993,16.91,11.966
748.194,-0.045,,0.972,69.993,16.91,11.91
748.258,0.021,,0.972,69.993,16.91,11.86
748.323,0.337,,0.972,69.993,16.91,11.81
748.387,-0.006,,0.972,69.993,16.9,11.764
748.452,0.089,,0.972,69.993,16.91,11.72
748.516,0.317,,0.972,69.993,16.91,11.68
748.581,0.589,,0.972,69.993,16.91,11.642
748.645,0.046,,0.972,69.993,16.9,11.606
748.71,-0.025,,0.972,64.994,16.9,11.582
748.774,-0.012,,0.972,64.994,16.91,11.538
748.839,-0.031,,0.972,64.994,16.9,11.49
748.903,-0.041,,0.972,64.994,16.91,11.454
748.968,-0.043,,0.972,64.994,16.91,11.42
749.032,-0.047,,0.972,64.994,16.9,11.42
749.097,-0.053,,0.972,64.994,16.91,11.408
749.161,-0.067,,0.972,64.994,16.91,11.406
749.226,-0.086,,0.972,64.994,16.9,11.408
749.29,-0.082,,0.972,64.994,16.9,11.414
749.355,0.102,,0.972,64.994,16.9,11.43
749.419,0.116,,0.972,64.994,16.91,11.47
749.484,-0.088,,0.972,64.994,16.9,11.536
749.548,-0.007,,0.972,53.995,16.91,11.614
749.613,0.229,,0.972,53.995,16.91,11.702
749.677,0.489,,0.972,53.995,16.9,11.802
749.742,-0.02,,0.972,53.995,16.9,11.902
749.806,-0.16,,0.972,53.995,16.91,12.004
749.871,-0.16,,0.972,53.995,16.91,12.068
749.935,-0.195,,0.972,53.995,16.91,12.136
750,-0.212,,0.972,53.995,16.91,12.208
750.065,-0.218,,0.972,53.995,16.91,12.282
750.129,-0.216,,0.972,53.995,16.91,12.35
750.194,-0.215,,0.972,53.995,16.91,12.408
750.258,-0.19,,0.972,53.995,16.9,12.466
750.323,0.367,,0.972,53.995,16.9,12.524
750.387,-0.322,,0.972,53.995,16.9,12.576
750.452,-0.112,,0.972,53.995,16.91,12.622
750.516,0.012,,0.972,62.994,16.9,12.662
750.581,0.316,,0.972,62.994,16.9,12.682
750.645,0.413,,0.972,62.994,16.91,12.654
750.71,-0.05,,0.972,62.994,16.9,12.582
750.774,-0.084,,0.972,62.994,16.9,12.49
750.839,-0.093,,0.972,62.994,16.9,12.368
750.903,-0.103,,0.972,62.994,16.9,12.25
750.968,-0.097,,0.972,62.994,16.9,12.144
751.032,-0.088,,0.972,62.994,16.9,12.056
751.097,-0.075,,0.972,62.994,16.9,11.984
751.161,-0.067,,0.972,62.994,16.9,11.916
751.226,-0.038,,0.972,62.994,16.9,11.854
751.29,0.079,,0.972,62.994,16.9,11.798
751.355,0.301,,0.972,62.994,16.9,11.76
751.419,0.003,,0.972,62.994,16.9,11.724
751.484,0.094,,0.972,62.994,16.9,11.69
751.548,0.319,,0.972,62.994,16.9,11.656
751.613,0.592,,0.972,62.994,16.9,11.624
751.677,0.106,,0.972,62.994,16.9,11.592
751.742,-0.036,,0.972,59.994,16.9,11.572
751.806,-0.025,,0.972,59.994,16.9,11.532
751.871,-0.045,,0.972,59.994,16.9,11.486
751.935,-0.053,,0.972,59.994,16.9,11.458
752,-0.053,,0.972,59.994,16.9,11.438
752.065,-0.054,,0.972,59.994,16.9,11.426
752.129,-0.055,,0.972,59.994,16.9,11.414
752.194,-0.059,,0.972,59.994,16.9,11.412
752.258,-0.071,,0.972,59.994,16.9,11.412
752.323,-0.069,,0.972,59.994,16.9,11.416
752.387,0.483,,0.972,59.994,16.9,11.418
752.452,-0.223,,0.972,59.994,16.9,11.434
752.516,-0.036,,0.972,59.994,16.9,11.468
752.581,0.089,,0.972,55.994,16.9,11.53
752.645,0.43,,0.972,55.994,16.9,11.608
752.71,0.291,,0.972,55.994,16.9,11.694
752.774,-0.124,,0.972,55.994,16.9,11.788
752.839,-0.144,,0.972,55.994,16.9,11.862
752.903,-0.169,,0.972,55.994,16.9,11.922
752.968,-0.195,,0.972,55.994,16.9,11.988
753.032,-0.203,,0.972,55.994,16.9,12.06
753.097,-0.206,,0.972,55.994,16.9,12.132
753.161,-0.208,,0.972,55.994,16.9,12.196
753.226,-0.182,,0.972,55.994,16.9,12.26
753.29,-0.039,,0.972,55.994,16.9,12.324
753.355,0.089,,0.972,55.994,16.9,12.388
753.419,-0.154,,0.972,55.994,16.9,12.448
753.484,-0.055,,0.972,55.994,16.9,12.504
753.548,0.182,,0.972,63.994,16.9,12.556
753.613,0.463,,0.972,63.994,16.9,12.602
753.677,-0.059,,0.972,63.994,16.9,12.642
753.742,-0.133,,0.972,63.994,16.9,12.674
753.806,-0.143,,0.972,63.994,16.9,12.664
753.871,-0.151,,0.972,63.994,16.9,12.628
753.935,-0.141,,0.972,63.994,16.9,12.536
754,-0.121,,0.972,63.994,16.9,12.358
754.065,-0.084,,0.972,63.994,16.9,12.352
754.129,0.449,,0.972,63.994,16.9,12.258
754.194,-0.166,,0.972,63.994,16.9,12.164
754.258,-0.009,,0.972,63.994,16.9,12.078
754.323,0.103,,0.972,63.994,16.9,12.004
754.387,0.395,,0.972,63.994,16.9,11.926
754.452,0.488,,0.972,63.994,16.9,11.858
754.516,0.007,,0.972,63.994,16.9,11.792
754.581,-0.037,,0.972,71.993,16.9,11.734
754.645,-0.04,,0.972,71.993,16.9,11.65
754.71,-0.058,,0.972,71.993,16.9,11.578
754.774,-0.061,,0.972,71.993,16.9,11.528
754.839,-0.06,,0.972,71.993,16.9,11.492
754.903,-0.039,,0.972,71.993,16.9,11.47
754.968,-0.069,,0.972,71.993,16.9,11.458
755.032,0.423,,0.972,71.993,16.9,11.454
755.097,-0.06,,0.972,71.993,16.9,11.452
755.161,0.043,,0.972,71.993,16.9,11.452
755.226,0.216,,0.972,71.993,16.9,11.45
755.29,0.535,,0.972,71.993,16.9,11.448
755.355,0.163,,0.972,71.993,16.9,11.442
755.419,-0.058,,0.972,67.993,16.9,11.448
755.484,-0.065,,0.972,67.993,16.9,11.436
755.548,-0.101,,0.972,67.993,16.9,11.406
755.613,-0.123,,0.972,67.993,16.9,11.388
755.677,-0.136,,0.972,67.993,16.9,11.378
755.742,-0.149,,0.972,67.993,16.9,11.382
755.806,-0.157,,0.972,67.993,16.9,11.394
755.871,-0.172,,0.972,67.993,16.9,11.44
755.935,0.332,,0.972,67.993,16.9,11.502
756,-0.235,,0.972,67.993,16.9,11.58
756.065,-0.095,,0.972,67.993,16.9,11.666
756.129,0.062,,0.972,65.993,16.9,11.764
756.194,0.399,,0.972,65.993,16.9,11.856
756.258,0.1,,0.971,65.993,16.9,11.942
756.323,-0.181,,0.972,65.993,16.9,12.03
756.387,-0.201,,0.97,65.993,16.9,12.086
756.452,-0.233,,0.971,65.993,16.9,12.132
756.516,-0.246,,0.971,65.993,16.9,12.182
756.581,-0.248,,0.97,65.993,16.9,12.236
756.645,-0.227,,0.972,65.993,16.9,12.298
756.71,0.008,,0.972,65.993,16.9,12.35
756.774,-0.049,,0.97,65.993,16.9,12.404
756.839,-0.185,,0.972,65.993,16.9,12.46
756.903,-0.074,,0.972,72.993,16.9,12.512
756.968,0.182,,0.972,72.993,16.9,12.56
757.032,0.386,,0.972,72.993,16.9,12.604
757.097,-0.073,,0.972,72.993,16.9,12.632
757.161,-0.143,,0.972,72.993,16.9,12.606
757.226,-0.147,,0.972,72.993,16.9,12.504
757.29,-0.149,,0.97,72.993,16.9,12.388
757.355,-0.136,,0.971,72.993,16.9,12.274
757.419,-0.11,,0.971,72.993,16.9,12.17
757.484,-0.103,,0.97,72.993,16.9,12.08
757.548,0.477,,0.971,72.993,16.9,11.998
757.613,-0.196,,0.971,72.993,16.9,11.926
757.677,0.007,,0.97,72.993,16.9,11.862
757.742,0.158,,0.972,72.993,16.9,11.806
757.806,0.491,,0.972,72.993,16.9,11.758
757.871,0.245,,0.972,72.993,16.9,11.708
757.935,-0.054,,0.972,73.993,16.9,11.668
758,-0.048,,0.972,73.993,16.9,11.622
758.065,-0.064,,0.972,73.993,16.9,11.554
758.129,-0.071,,0.972,73.993,16.9,11.508
758.194,-0.069,,0.972,73.993,16.9,11.478
758.258,-0.064,,0.971,73.993,16.9,11.456
758.323,-0.061,,0.972,73.993,16.9,11.444
758.387,-0.042,,0.972,73.993,16.9,11.442
758.452,-0.039,,0.972,73.993,16.9,11.442
758.516,0.386,,0.971,73.993,16.9,11.44
758.581,-0.019,,0.971,73.993,16.9,11.444
758.645,0.069,,0.97,73.993,16.9,11.444
758.71,0.252,,0.97,73.993,16.9,11.444
758.774,0.538,,0.972,73.993,16.9,11.442
758.839,0.161,,0.972,73.993,16.9,11.438
758.903,-0.029,,0.971,62.994,16.9,11.442
758.968,-0.043,,0.97,62.994,16.9,11.42
759.032,-0.081,,0.971,62.994,16.9,11.388
759.097,-0.099,,0.972,62.994,16.9,11.366
759.161,-0.113,,0.972,62.994,16.9,11.36
759.226,-0.123,,0.972,62.994,16.9,11.364
759.29,-0.134,,0.97,62.994,16.9,11.384
759.355,-0.147,,0.97,62.994,16.9,11.43
759.419,-0.137,,0.97,62.994,16.9,11.496
759.484,0.445,,0.971,62.994,16.9,11.57
759.548,-0.334,,0.97,62.994,16.9,11.654
759.613,-0.094,,0.972,62.994,16.9,11.744
759.677,0.026,,0.971,59.994,16.9,11.832
759.742,0.331,,0.971,59.994,16.9,11.92
759.806,0.266,,0.97,59.994,16.9,12.002
759.871,-0.141,,0.97,59.994,16.9,12.088
759.935,-0.173,,0.971,59.994,16.9,12.14
760,-0.204,,0.97,59.994,16.9,12.176
760.065,-0.22,,0.97,59.994,16.9,12.216
760.129,-0.222,,0.971,59.994,16.9,12.262
760.194,-0.221,,0.97,59.994,16.9,12.31
760.258,-0.216,,0.97,59.994,16.9,12.358
760.323,-0.195,,0.97,59.994,16.9,12.408
760.387,0.434,,0.97,59.994,16.9,12.458
760.452,-0.377,,0.972,59.994,16.9,12.504
760.516,-0.094,,0.971,59.994,16.9,12.542
760.581,0.044,,0.972,64.994,16.9,12.564
760.645,0.358,,0.971,64.994,16.9,12.556
760.71,0.337,,0.971,64.994,16.9,12.5
760.774,-0.051,,0.97,64.994,16.9,12.432
760.839,-0.073,,0.97,64.994,16.9,12.334
760.903,-0.087,,0.97,64.994,16.9,12.206
760.968,-0.086,,0.97,64.994,16.9,12.092
761.032,-0.076,,0.97,64.994,16.9,12
761.097,-0.066,,0.97,64.994,16.9,11.928
761.161,-0.05,,0.97,64.994,16.9,11.866
761.226,-0.032,,0.97,64.994,16.9,11.812
761.29,0.598,,0.97,64.994,16.9,11.764
761.355,-0.224,,0.97,64.994,16.9,11.722
761.419,0.045,,0.97,64.994,16.9,11.684
761.484,0.163,,0.97,64.994,16.9,11.652
761.548,0.466,,0.97,64.994,16.9,11.624
761.613,0.437,,0.97,64.994,16.9,11.596
761.677,0.021,,0.971,64.994,16.9,11.576
761.742,0,,0.972,65.993,16.9,11.562
761.806,-0.01,,0.97,65.993,16.9,11.518
761.871,-0.027,,0.97,65.993,16.9,11.48
761.935,-0.027,,0.97,65.993,16.9,11.462
762,-0.026,,0.97,65.993,16.9,11.45
762.065,-0.025,,0.97,65.993,16.9,11.444
762.129,-0.029,,0.97,65.993,16.9,11.444
762.194,-0.009,,0.97,65.993,16.9,11.452
762.258,0.241,,0.97,65.993,16.9,11.454
762.323,0.145,,0.97,65.993,16.9,11.46
762.387,0.025,,0.97,65.993,16.9,11.464
762.452,0.111,,0.97,65.993,16.9,11.466
762.516,0.321,,0.97,65.993,16.9,11.466
762.581,0.533,,0.97,65.993,16.9,11.464
762.645,0.091,,0.97,65.993,16.9,11.464
762.71,-0.041,,0.97,59.994,16.9,11.474
762.774,-0.068,,0.97,59.994,16.9,11.452
762.839,-0.106,,0.97,59.994,16.9,11.426
762.903,-0.122,,0.97,59.994,16.9,11.416
762.968,-0.136,,0.97,59.994,16.9,11.432
763.032,-0.149,,0.97,59.994,16.9,11.47
763.097,-0.159,,0.97,59.994,16.9,11.52
763.161,-0.167,,0.97,59.994,16.9,11.586
763.226,-0.174,,0.97,59.994,16.9,11.66
763.29,0.337,,0.97,59.994,16.9,11.74
763.355,-0.257,,0.97,59.994,16.9,11.82
763.419,-0.098,,0.97,59.994,16.9,11.9
763.484,0.049,,0.97,59.994,16.9,11.978
763.548,0.371,,0.97,59.994,16.9,12.048
763.613,0.146,,0.97,59.994,16.9,12.12
763.677,-0.169,,0.97,59.994,16.9,12.192
763.742,-0.202,,0.97,59.994,16.9,12.232
763.806,-0.232,,0.97,59.994,16.9,12.272
763.871,-0.243,,0.97,59.994,16.9,12.316
763.935,-0.246,,0.97,59.994,16.9,12.362
764,-0.245,,0.97,59.994,16.9,12.414
764.065,-0.214,,0.97,59.994,16.9,12.458
764.129,0.338,,0.97,59.994,16.9,12.498
764.194,-0.337,,0.97,59.994,16.9,12.536
764.258,-0.133,,0.97,59.994,16.9,12.564
764.323,-0.013,,0.97,67.993,16.9,12.564
764.387,0.265,,0.97,67.993,16.9,12.526
764.452,0.366,,0.97,67.993,16.9,12.464
764.516,-0.072,,0.97,67.993,16.9,12.394
764.581,-0.121,,0.97,67.993,16.9,12.314
764.645,-0.136,,0.97,67.993,16.9,12.208
764.71,-0.141,,0.97,67.993,16.9,12.114
764.774,-0.135,,0.97,67.993,16.9,12.036
764.839,-0.127,,0.97,67.993,16.9,11.974
764.903,-0.099,,0.97,67.993,16.9,11.926
764.968,-0.122,,0.97,67.993,16.9,11.886
765.032,0.386,,0.97,67.993,16.9,11.85
765.097,-0.092,,0.97,67.993,16.9,11.814
765.161,0.022,,0.97,67.993,16.9,11.784
765.226,0.204,,0.97,67.993,16.9,11.756
765.29,0.511,,0.97,67.993,16.9,11.732
765.355,0.04,,0.97,67.993,16.9,11.698
765.419,-0.062,,0.97,67.993,16.9,11.678
765.484,-0.06,,0.97,67.993,16.9,11.636
765.548,-0.082,,0.97,67.993,16.9,11.576
765.613,-0.089,,0.97,67.993,16.9,11.532
765.677,-0.087,,0.97,67.993,16.9,11.486
765.742,-0.084,,0.97,67.993,16.9,11.484
765.806,-0.079,,0.97,67.993,16.9,11.466
765.871,-0.07,,0.97,67.993,16.9,11.46
765.935,-0.077,,0.97,67.993,16.9,11.454
766,0.397,,0.97,67.993,16.9,11.454
766.065,-0.056,,0.97,67.993,16.9,11.454
766.129,0.04,,0.97,67.993,16.9,11.458
766.194,0.211,,0.97,67.993,16.9,11.456
766.258,0.506,,0.97,67.993,16.9,11.454
766.323,0.17,,0.97,67.993,16.9,11.452
766.387,-0.057,,0.97,61.994,16.9,11.458
766.452,-0.076,,0.97,61.994,16.9,11.442
766.516,-0.11,,0.97,61.994,16.9,11.412
766.581,-0.125,,0.97,61.994,16.9,11.396
766.645,-0.134,,0.97,61.994,16.9,11.398
766.71,-0.141,,0.97,61.994,16.9,11.428
766.774,-0.148,,0.97,61.994,16.9,11.466
766.839,-0.155,,0.97,61.994,16.9,11.526
766.903,-0.148,,0.97,61.994,16.9,11.598
766.968,-0.078,,0.97,61.994,16.9,11.674
767.032,0.182,,0.97,61.994,16.9,11.752
767.097,-0.138,,0.97,61.994,16.9,11.83
767.161,-0.05,,0.97,61.994,16.9,11.912
767.226,0.152,,0.97,57.994,16.9,11.988
767.29,0.433,,0.97,57.994,16.9,12.062
767.355,0.023,,0.97,57.994,16.9,12.126
767.419,-0.151,,0.97,57.994,16.9,12.188
767.484,-0.176,,0.97,57.994,16.9,12.216
767.548,-0.202,,0.97,57.994,16.9,12.25
767.613,-0.209,,0.97,57.994,16.9,12.288
767.677,-0.206,,0.97,57.994,16.9,12.326
767.742,-0.198,,0.97,57.994,16.9,12.368
767.806,-0.186,,0.97,57.994,16.9,12.402
767.871,-0.148,,0.97,57.994,16.9,12.442
767.935,0.174,,0.97,57.994,16.9,12.476
768,-0.008,,0.97,57.994,16.9,12.478
768.065,-0.06,,0.97,57.994,16.9,12.44
768.129,0.05,,0.97,61.994,16.9,12.368
768.194,0.295,,0.97,61.994,16.9,12.28
