tag,start_time,end_time,duration,mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,tonic_mean,tonic_var,phasic_mean,phasic_var,phasic_sum,phasic_peaks,phasic_sum_over_1,phasic_peaks_over_1
drive05,4817.354839,4877.032258,59.677419,978.161290,169.295957,280.894367,48,77.419355,48,77.419355,280.912185,1000.000000,903,0.287184,0.173076,63.337741,103.270224,40.431267,12.108291,3068.765472,5134.277078,0.597702,37.410088,62.589912,8871.047060,668.004510,-0.000016,0.000001,0.166996,0.000383,0.000000,0,0.000000,0
drive05,4847.741935,4907.225806,59.483871,979.177419,166.638366,276.052947,49,79.032258,49,79.032258,276.071267,968.000000,774,0.281942,0.170182,63.332866,103.270224,44.280443,12.607378,2850.071137,6301.485906,0.452286,31.143019,68.856981,9567.298529,415.741486,-0.000027,0.000001,0.132596,0.000380,0.000000,0,0.000000,0
drive05,4877.677419,4937.419355,59.741935,973.983871,152.157866,243.153802,48,77.419355,48,77.419355,243.432220,968.000000,710,0.249935,0.156222,63.194895,93.023256,44.280443,10.593702,1820.833996,5019.893241,0.362724,26.617550,73.382450,7169.191151,328.463913,-0.000055,0.000001,0.099084,0.000356,0.000000,0,0.000000,0
drive05,4908.258065,4968.193548,59.935484,967.793651,151.439667,230.302814,47,74.603175,47,74.603175,230.305127,968.000000,710,0.237969,0.156479,63.543653,93.023256,44.280443,10.250163,2801.439792,6894.288984,0.406342,28.893545,71.106455,10537.312124,841.583348,-0.000029,0.000001,0.067502,0.000285,0.000000,0,0.000000,0
drive05,4938.322581,4998.000000,59.677419,961.650794,167.335105,253.660201,50,79.365079,50,79.365079,253.662368,968.000000,710,0.263778,0.174008,64.399614,93.023256,44.280443,11.925244,3525.685072,10035.372603,0.351326,25.998599,74.001401,14119.906918,558.849243,-0.000054,0.000001,0.040087,0.000217,0.000000,0,0.000000,0
drive05,4969.096774,5028.580645,59.483871,914.984848,151.735549,201.253072,54,81.818182,54,81.818182,201.274975,968.000000,645,0.219976,0.165834,67.420716,93.023256,46.511628,11.411162,1419.192903,7583.759746,0.187136,15.763638,84.236362,9385.482145,382.529496,-0.001412,0.000034,0.025202,0.000727,0.000000,0,0.000000,0
drive05,4998.967742,5055.548387,56.580645,788.369863,139.885916,136.206812,47,64.383562,47,64.383562,136.233460,774.000000,645,0.172804,0.177437,78.493336,132.743363,54.694622,13.917192,3286.122241,1736.548000,1.892330,65.425801,34.574199,8412.047353,3389.377112,-0.000456,0.003132,0.301409,0.090836,0.226550,1,0.226550,1
drive06,0.580645,60.387097,59.806452,727.662651,140.446959,207.904647,53,63.855422,53,63.855422,207.906112,710.000000,709,0.285718,0.193011,85.448420,132.743363,51.679587,16.223409,3076.557492,1780.600344,1.727820,63.340694,36.659306,5673.562182,816.404347,0.001650,0.005433,3.233175,0.039443,0.327708,3,0.334000,2
drive06,31.290323,90.129032,58.838710,717.542169,134.539440,193.135535,58,69.879518,58,69.879518,193.137162,710.000000,709,0.269165,0.187500,86.643190,132.743363,51.679587,16.993377,4911.242318,4003.132630,1.226850,55.093513,44.906487,10532.190877,1617.815929,0.008153,0.029047,4.533726,5.021616,1.404450,9,1.424875,8
drive06,61.161290,120.774194,59.612903,694.183908,125.514710,188.463382,61,70.114943,61,70.114943,188.464851,710.000000,580,0.271491,0.180809,89.274513,132.743363,58.139535,16.538513,1275.035160,2756.000199,0.462640,31.630463,68.369537,4822.739092,791.703734,0.004746,0.082489,7.311764,5.201113,2.758283,11,2.778708,10
drive06,90.774194,150.709677,59.935484,721.297619,130.971144,184.289927,59,70.238095,59,70.238095,184.296481,710.000000,645,0.255507,0.181577,85.909698,132.743363,54.694622,15.779904,1667.633817,4426.199937,0.376764,27.365922,72.634078,6948.826310,854.992557,-0.005315,0.064703,7.411176,2.033099,2.271008,7,2.271008,7
drive06,121.548387,181.161290,59.612903,754.912500,133.562596,176.412905,61,76.250000,61,76.250000,176.414823,774.000000,710,0.233689,0.176925,82.206107,155.038760,54.694622,16.325918,2659.812625,8998.797835,0.295574,22.814148,77.185852,12244.590615,585.980155,-0.002478,0.007448,5.640437,0.539210,0.803392,6,0.803392,6
drive06,151.548387,211.096774,59.548387,754.862500,145.604957,216.250510,66,82.500000,66,82.500000,216.289158,774.000000,645,0.286528,0.192889,82.736185,155.038760,58.139535,17.726414,1616.699638,5831.611022,0.277230,21.705588,78.294412,7724.336509,276.025850,-0.001300,0.006610,4.835353,0.053260,0.535458,5,0.537967,4
drive06,181.935484,241.354839,59.419355,761.949367,156.648463,241.641382,70,88.607595,70,88.607595,241.642775,774.000000,645,0.317138,0.205589,82.240924,132.743363,54.694622,17.665235,2392.084655,5897.042190,0.405641,28.858102,71.141898,9231.257009,942.130164,-0.001889,0.005358,4.341851,0.133463,0.332608,3,0.335117,2
drive06,212.064516,271.870968,59.806452,759.687500,136.915533,187.248343,60,75.000000,60,75.000000,187.276821,774.000000,645,0.246518,0.180226,81.614081,132.743363,54.694622,15.250573,2410.635659,8294.056479,0.290646,22.519430,77.480570,11031.265630,326.573492,0.002291,0.004595,3.887243,0.042793,0.313008,3,0.313008,3
drive06,242.129032,301.806452,59.677419,737.256098,127.788194,184.329281,58,70.731707,58,70.731707,184.329281,710.000000,580,0.250021,0.173329,83.966708,132.743363,58.139535,15.624656,2558.195329,2178.994193,1.174026,54.002385,45.997615,4947.548221,210.358699,0.008141,0.033765,3.978040,0.287808,1.112217,4,1.113508,3
drive06,272.709677,332.322581,59.612903,755.712500,158.027893,239.530606,65,81.250000,65,81.250000,239.530606,710.000000,645,0.316960,0.209111,83.269645,132.743363,54.694622,19.346135,3943.211883,5216.987853,0.755841,43.047226,56.952774,9567.076271,406.876535,-0.001948,0.042339,4.227428,0.252342,1.609400,6,1.617058,4
drive06,302.774194,362.322581,59.548387,786.000000,145.635450,220.106715,63,81.818182,63,81.818182,220.108376,774.000000,645,0.280036,0.185287,79.469593,132.743363,54.694622,17.604635,1670.029774,6039.491118,0.276518,21.661914,78.338086,8717.677638,1008.156747,-0.005949,0.012554,3.855261,0.187866,0.809225,6,0.812600,4
drive06,333.096774,393.032258,59.935484,749.555556,126.444256,185.631590,65,80.246914,65,80.246914,185.638594,774.000000,516,0.247665,0.168692,82.487730,116.279070,58.139535,14.883968,1183.151429,3359.445907,0.352186,26.045703,73.954297,5255.146909,712.549573,0.004776,0.032308,3.630247,0.325766,1.025800,5,1.039608,3
drive06,363.225806,422.838710,59.612903,720.488095,125.416847,186.231428,64,76.190476,64,76.190476,186.257368,710.000000,645,0.258516,0.174072,85.780611,132.743363,54.694622,15.010642,1582.228335,1604.625634,0.986042,49.648599,50.351401,3804.633603,617.779634,-0.006611,0.056074,4.008873,0.428703,1.834333,6,1.858650,4
drive06,393.677419,453.096774,59.419355,723.746988,129.787147,189.984340,58,69.879518,58,69.879518,189.990853,710.000000,645,0.262510,0.179327,85.652511,132.743363,54.694622,16.141862,5187.174780,3484.744477,1.488538,59.815764,40.184236,9603.530086,931.610830,-0.004252,0.029703,4.093786,0.230845,1.311750,7,1.340508,5
drive06,423.548387,483.032258,59.483871,752.487500,115.147566,162.543484,50,62.500000,50,62.500000,162.551686,774.000000,580,0.216019,0.153023,81.802535,132.743363,58.139535,14.134637,1779.434206,1904.163347,0.934497,48.306966,51.693034,4198.827516,515.229963,0.006324,0.011688,3.805086,0.160008,0.836650,6,0.857892,5
drive06,453.870968,513.419355,59.548387,754.112500,116.831480,164.064419,56,70.000000,56,70.000000,164.115041,774.000000,580,0.217627,0.154926,81.740720,132.743363,58.139535,14.687224,2093.821664,2199.485384,0.951960,48.769437,51.230563,4498.687480,205.380432,-0.000241,0.007089,3.445078,0.078016,0.516008,4,0.516008,4
drive06,483.806452,543.225806,59.419355,676.449438,169.867329,216.083513,67,75.280899,67,75.280899,216.084737,710.000000,774,0.319440,0.251116,98.731928,309.278351,61.983471,46.483228,2858.301190,3725.683836,0.767188,43.412936,56.587064,6867.393316,283.408289,-0.000157,0.010884,3.235947,0.063831,0.454942,3,0.454942,3
drive06,514.322581,573.806452,59.483871,686.306818,174.726805,215.198484,63,71.590909,63,71.590909,215.203592,710.000000,903,0.313568,0.254590,97.525802,309.278351,54.694622,46.700916,6379.416831,6470.724455,0.985889,49.644721,50.355279,14365.492762,1515.351475,-0.009255,0.012052,3.136273,0.079077,0.330483,4,0.349075,3
drive06,543.935484,603.483871,59.548387,753.262500,136.852017,204.623957,56,70.000000,56,70.000000,204.625561,774.000000,645,0.271652,0.181679,82.422998,132.743363,54.694622,15.934036,3176.600967,8323.296608,0.381652,27.622863,72.377137,12347.366711,847.469136,-0.000823,0.021278,3.249183,0.088907,0.923433,6,0.942025,5
drive06,574.709677,634.258065,59.548387,737.256098,136.361612,205.685171,60,73.170732,60,73.170732,205.691337,710.000000,710,0.278996,0.184958,84.509589,155.038760,54.694622,17.795979,1718.667379,3292.477090,0.521998,34.296903,65.703097,5186.994650,175.850181,0.018332,0.029737,3.272340,0.116737,1.638867,6,1.638867,6
drive06,604.193548,663.935484,59.741935,694.919540,143.110318,221.993096,64,73.563218,64,73.563218,221.994343,710.000000,774,0.319453,0.205938,90.930369,232.558140,58.139535,24.521038,1910.153316,3783.363443,0.504882,33.549621,66.450379,5935.967149,242.450389,0.004072,0.020597,3.303943,0.114784,1.217942,5,1.217942,5
drive06,635.161290,694.709677,59.548387,694.965517,127.377159,195.834600,58,66.666667,58,66.666667,195.836014,710.000000,710,0.281792,0.183286,90.139394,232.558140,61.983471,22.895954,515.129887,1650.832784,0.312042,23.782953,76.217047,2310.646526,144.683855,-0.005420,0.008616,3.307148,0.069292,0.604333,5,0.612525,4
drive06,664.645161,724.000000,59.354839,723.783133,98.228212,150.825048,60,72.289157,60,72.289157,150.825048,710.000000,516,0.208384,0.135715,84.575960,132.743363,61.983471,12.886693,939.733477,2184.697941,0.430143,30.076944,69.923056,3265.129258,140.697839,-0.004652,0.000935,2.908599,0.058538,0.193333,5,0.201742,3
drive06,695.483871,754.709677,59.225806,722.987952,110.732758,172.324901,62,74.698795,62,74.698795,172.326725,710.000000,581,0.238354,0.153160,85.242304,155.038760,61.983471,15.469887,1812.101295,2642.342830,0.685793,40.680750,59.319250,4997.592174,543.148048,-0.000415,0.000578,2.604061,0.013824,0.163525,4,0.163742,3
drive06,724.709677,784.580645,59.870968,721.297619,128.672535,203.078970,65,77.380952,65,77.380952,203.080434,710.000000,645,0.281549,0.178390,86.242220,155.038760,58.139535,18.024210,1629.301782,1999.350547,0.814916,44.901017,55.098983,4026.618723,397.966395,0.000951,0.001898,2.462599,0.014020,0.276125,3,0.276125,3
drive06,755.548387,814.838710,59.290323,707.482353,142.343532,218.989913,70,82.352941,70,82.352941,218.995298,710.000000,774,0.309542,0.201197,89.031625,232.558140,58.139535,23.345437,1658.160607,2236.070352,0.741551,42.579925,57.420075,4523.155690,628.924731,-0.000548,0.001738,2.345151,0.014711,0.222183,3,0.224192,2
drive06,785.483871,845.419355,59.935484,699.367816,134.520519,200.091037,59,67.816092,59,67.816092,200.092421,710.000000,774,0.286105,0.192346,89.517182,232.558140,58.139535,21.886224,3593.968008,3900.377728,0.921441,47.955727,52.044273,7912.800591,418.454854,-0.011918,0.003438,2.170599,0.022118,0.059792,2,0.061800,1
drive06,815.548387,875.354839,59.806452,712.047059,120.056426,170.358407,57,67.058824,57,67.058824,170.365329,710.000000,580,0.239261,0.168607,86.592544,132.743363,58.139535,14.448157,2416.436940,2955.323159,0.817656,44.984081,55.015919,5890.723267,518.963169,0.000188,0.008471,2.295332,0.088471,0.339883,2,0.351242,1
drive06,846.387097,905.483871,59.096774,732.560976,129.525354,183.351947,63,76.829268,63,76.829268,183.353703,710.000000,645,0.250291,0.176812,84.500928,132.743363,54.694622,15.369813,1667.027146,3542.849461,0.470533,31.997440,68.002560,5735.856320,525.979712,0.005801,0.004464,2.326404,0.067537,0.119875,2,0.131233,1
drive06,876.129032,935.741935,59.612903,727.614458,131.450522,165.766662,58,69.879518,58,69.879518,165.774126,710.000000,710,0.227832,0.180660,85.256896,155.038760,54.694622,16.364305,6173.793535,4175.040514,1.478739,59.656900,40.343100,11549.199290,1200.365241,-0.008806,0.028417,2.348616,0.311084,0.979142,4,0.979142,4
drive06,906.387097,966.258065,59.870968,690.681818,131.645339,161.052937,64,72.727273,64,72.727273,161.095460,645.000000,710,0.233241,0.190602,90.290836,155.038760,54.694622,18.988703,2269.001487,3718.680742,0.610163,37.894487,62.105513,7116.663506,1128.981277,-0.001167,0.040865,3.392868,1.229502,1.084817,3,1.084817,3
drive06,936.387097,995.677419,59.290323,696.976744,134.123383,189.576720,67,77.906977,67,77.906977,189.578263,710.000000,645,0.272001,0.192436,89.589665,155.038760,58.139535,19.139181,3545.222106,4504.118503,0.787107,44.043634,55.956366,8868.137732,818.797123,0.005359,0.015350,3.656871,0.586310,0.510325,4,0.510325,4
drive06,966.903226,1026.580645,59.677419,670.344444,143.591584,189.355976,70,77.777778,70,77.777778,189.361523,710.000000,709,0.282484,0.214206,94.457009,185.758514,58.139535,24.887811,3516.058427,3724.988806,0.943911,48.557319,51.442681,8902.277771,1661.230538,-0.012269,0.122742,5.004059,5.012177,2.131150,7,2.131150,7
drive06,996.387097,1056.193548,59.806452,576.476190,168.097619,226.563499,87,82.857143,87,82.857143,226.577080,581.000000,839,0.393038,0.291595,113.713244,232.558140,54.694622,36.051556,1167.591669,1406.290537,0.830263,45.363058,54.636942,4414.276283,1840.394077,0.028273,0.218977,8.072719,3.301181,3.298092,6,3.298092,6
drive06,1026.903226,1086.451613,59.548387,539.522523,188.495954,229.641590,88,79.279279,88,79.279279,229.642350,516.000000,1032,0.425640,0.349376,123.250290,232.558140,46.511628,38.725663,7036.353458,5010.159896,1.404417,58.409876,41.590124,17358.898495,5312.385141,0.006226,0.194571,9.319034,0.517866,3.288483,6,3.288483,6
drive06,1057.161290,1116.709677,59.548387,476.677165,194.475929,198.558833,107,84.251969,107,84.251969,198.601060,452.000000,1096,0.416636,0.407982,148.501000,309.278351,46.511628,64.918852,24289.173573,4282.133552,5.672213,85.012469,14.987531,45426.682490,16855.375365,-0.036900,0.258824,9.133923,0.550959,4.496917,7,4.496917,7
drive06,1086.967742,1146.838710,59.870968,389.825806,158.018869,180.073362,139,89.677419,139,89.677419,180.073362,323.000000,774,0.461933,0.405358,182.668659,309.278351,61.983471,76.989198,2320.949934,1471.034142,1.577768,61.206743,38.793257,6468.398896,2676.414820,0.027652,0.262389,8.950335,0.352259,4.359483,6,4.359483,6
drive06,1117.354839,1176.967742,59.612903,430.585714,148.191010,150.588039,108,77.142857,108,77.142857,150.590898,484.000000,516,0.349735,0.344161,162.697624,309.278351,84.507042,72.533117,2756.594589,1821.722881,1.513180,60.209774,39.790226,10163.495933,5585.178464,-0.008142,0.152532,7.559650,2.154435,2.502450,5,2.502450,5
drive06,1147.354839,1206.967742,59.612903,518.379310,77.973090,111.424619,60,51.724138,60,51.724138,111.426053,516.000000,387,0.214951,0.150417,118.483777,185.758514,84.507042,19.141038,517.079808,1507.017304,0.343115,25.546196,74.453804,2122.655924,98.558813,-0.009425,0.145454,7.302414,1.443238,3.310975,9,3.571017,7
drive06,1177.483871,1237.096774,59.612903,513.991453,110.057156,157.175410,67,57.264957,67,57.264957,157.176378,516.000000,580,0.305796,0.214123,124.481147,309.278351,77.519380,40.964337,318.729330,1132.128195,0.281531,21.968341,78.031659,1704.030535,253.173010,0.026903,0.117000,7.614193,1.109336,2.848150,10,3.107267,7
drive06,1207.483871,1267.290323,59.806452,529.280702,154.460838,222.355232,86,75.438596,86,75.438596,222.366953,581.000000,645,0.420130,0.291832,128.664005,309.278351,71.513707,58.697089,2439.440093,2356.838752,1.035048,50.861098,49.138902,5542.722970,746.444124,-0.016889,0.137151,6.956650,0.445555,1.860625,6,1.859700,5
drive06,1237.741935,1297.225806,59.483871,572.761905,157.908111,223.236249,82,78.095238,82,78.095238,223.236249,581.000000,903,0.389754,0.275696,116.892454,309.278351,54.694622,50.402006,4190.651377,2745.894596,1.526152,60.414094,39.585906,8295.051455,1358.505483,0.021191,0.146122,7.714301,0.638633,3.696483,9,3.696483,9
drive06,1267.935484,1327.741935,59.806452,616.938776,144.165914,223.449429,81,82.653061,81,82.653061,223.450403,645.000000,774,0.362192,0.233679,103.037485,185.758514,54.694622,26.166549,2380.278000,4350.467977,0.547131,35.364252,64.635748,6949.760536,219.014559,-0.004185,0.175995,8.497926,0.381859,5.129075,11,5.129075,11
drive06,1298.000000,1357.677419,59.677419,617.000000,136.175523,206.094738,77,78.571429,77,78.571429,206.133352,581.000000,580,0.334090,0.220706,102.577149,185.758514,66.445183,25.468731,708.927187,3214.569768,0.220536,18.068758,81.931242,4342.023138,418.526182,-0.008975,0.208704,8.102220,0.553734,4.789033,8,4.789033,8
drive06,1328.451613,1388.322581,59.870968,517.957265,170.914396,188.007013,86,73.504274,86,73.504274,188.036611,516.000000,645,0.363035,0.329978,135.095813,309.278351,71.513707,64.201615,572.513909,2785.988092,0.205498,17.046704,82.953296,3663.019533,304.517532,0.023970,0.168981,8.260798,0.825217,3.968817,6,3.968817,6
drive06,1358.193548,1417.935484,59.741935,494.073770,171.223848,209.227968,93,76.229508,93,76.229508,209.230685,516.000000,645,0.423481,0.346555,142.885324,309.278351,71.513707,67.788704,4247.745513,2815.812706,1.508533,60.136059,39.863941,11002.576882,3939.018663,-0.015166,0.158588,8.443725,1.081983,3.269717,6,3.269717,6
drive06,1388.516129,1448.000000,59.483871,568.514286,138.289073,196.785153,76,72.380952,76,72.380952,196.832929,581.000000,645,0.346223,0.243246,114.559478,309.278351,71.513707,42.090097,297.576313,2696.008807,0.110377,9.940466,90.059534,3161.530515,167.945395,-0.012346,0.138373,8.197893,0.822809,3.231758,6,3.231758,6
drive06,1418.516129,1478.258065,59.741935,648.763441,150.166458,204.799375,71,76.344086,71,76.344086,204.804175,645.000000,645,0.315684,0.231466,97.628391,155.038760,58.139535,23.282920,940.832318,3772.777727,0.249374,19.959910,80.040090,5338.561400,624.951355,0.015692,0.096970,7.289696,1.804511,3.421658,6,3.421658,6
drive06,1448.645161,1508.451613,59.806452,694.942529,131.117323,179.843549,62,71.264368,62,71.264368,179.845088,645.000000,580,0.258791,0.188674,89.495283,132.743363,58.139535,17.473256,1691.565908,6158.405271,0.274676,21.548689,78.451311,8575.495025,725.523846,-0.010571,0.116792,6.611035,0.893182,2.460350,6,2.460350,6
drive06,1478.967742,1538.516129,59.548387,627.812500,121.797702,174.755162,64,66.666667,64,66.666667,174.760438,645.000000,645,0.278364,0.194003,99.997035,185.758514,61.983471,24.444400,1596.412651,2904.608289,0.549614,35.467790,64.532210,5206.846696,705.825756,-0.000745,0.153100,7.389764,0.653674,3.157100,9,3.350850,8
drive06,1509.096774,1568.838710,59.741935,586.417476,119.129236,188.065993,68,66.019417,68,66.019417,188.083002,581.000000,516,0.320732,0.203147,107.528521,185.758514,71.513707,27.055929,526.081270,1815.643336,0.289749,22.465548,77.534452,2614.813547,273.088942,-0.012753,0.102780,7.153314,0.472846,1.693850,7,1.887600,6
